url,category,tags
https://www.alura.com.br/curso-online-java-excecoes,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-ee-webapp-2,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-debug,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-brasil-lidando-com-datas-numeros-documentos,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-heranca-interfaces-polimorfismo,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-ee-webapp-3,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-ee-webapp,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-java-collections,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-ivy,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-iot-detector-bluetooth-low-energy,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-jasper-reports,computer_science,"[""Programação""]"
https://www.alura.com.br/curso-online-iot-com-nodemcu,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-iot-amazon-alexa,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-ios-testes-com-mock,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-ios-recursos-nativos-2,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-ios-notificacoes-firebase,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-introducao-a-banco-de-dados-e-sql,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-iot-assistente-pessoal-python,computer_science,"[""Infraestrutura""]"
https://www.alura.com.br/curso-online-iosbrasil,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-ios-tdd-e-testes-de-unidade,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-ios-recursos-nativo,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-ios-layout-parte2,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-ionic3-recursos-build-nativos,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-ios-integracao-com-web-service-e-sincronizacao,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-ionic3-parte1,computer_science,"[""Mobile""]"
https://www.alura.com.br/curso-online-introducao-python-pandas,computer_science,"[""Programação""]"
